Country Name,Country Code,Series Name,Series Code,Year,Value
Tanzania,TZA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2023,103.88141917752168
Tanzania,TZA,"Population, total",SP.POP.TOTL,2023,66617606.0
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2023,26.9414835762453
Burundi,BDI,GDP per capita (current LCU),NY.GDP.PCAP.CN,2023,864716.9087940861
Burundi,BDI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2023,
Burundi,BDI,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2023,
Burundi,BDI,"Population, total",SP.POP.TOTL,2023,13689450.0
"Somalia, Fed. Rep.",SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2024,
"Somalia, Fed. Rep.",SOM,GDP per capita (current LCU),NY.GDP.PCAP.CN,2024,17701267.753094286
"Somalia, Fed. Rep.",SOM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2024,
"Somalia, Fed. Rep.",SOM,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2024,167.9034010194702
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,2024,19009151.0
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2024,4.489788542434479
Kenya,KEN,GDP per capita (current LCU),NY.GDP.PCAP.CN,2024,287500.1169529628
Kenya,KEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2024,
Kenya,KEN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2024,105.55667800221369
Kenya,KEN,"Population, total",SP.POP.TOTL,2024,56432944.0
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2024,3.323380670865596
Uganda,UGA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2024,4072925.9926003935
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2024,
Uganda,UGA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2024,98.49210725486648
Uganda,UGA,"Population, total",SP.POP.TOTL,2024,50015092.0
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2024,91.44082207690457
South Sudan,SSD,GDP per capita (current LCU),NY.GDP.PCAP.CN,2024,
South Sudan,SSD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2024,
South Sudan,SSD,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2024,
South Sudan,SSD,"Population, total",SP.POP.TOTL,2024,11943408.0
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2024,1.770292401986348
Rwanda,RWA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2024,1317673.0249224796
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2024,11.331
Rwanda,RWA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2024,107.85130937806022
Rwanda,RWA,"Population, total",SP.POP.TOTL,2024,14256567.0
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2024,
"Congo, Dem. Rep.",COD,GDP per capita (current LCU),NY.GDP.PCAP.CN,2024,1833133.4141791908
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2024,
"Congo, Dem. Rep.",COD,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2024,103.04555380593268
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2024,109276265.0
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2024,3.056946763123725
Tanzania,TZA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2024,3082972.5
Tanzania,TZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2024,2.431
Tanzania,TZA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2024,101.8521549803852
Tanzania,TZA,"Population, total",SP.POP.TOTL,2024,68560157.0
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2024,20.2124925027847
Burundi,BDI,GDP per capita (current LCU),NY.GDP.PCAP.CN,2024,1046624.2108999384
Burundi,BDI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2024,
Burundi,BDI,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2024,
Burundi,BDI,"Population, total",SP.POP.TOTL,2024,14047786.0
